Image_ID,Image_Width,Image_Height,Total_Attention_Intensity,Max_Saliency_Peak,Attention_Density,Text_Count,Text_Area_Ratio,Attention_Ratio,Avg_Text_Saliency,Clutter_Index,Dominant_Quadrant
964,720,720,11006969.0,238.0,46054.26,3,0.01019,4.46636,91.597,30.532,Q1_TopLeft
757,720,720,13686683.0,241.0,56556.54,1,0.01519,4.51526,113.168,113.168,Q1_TopLeft
251,720,720,9360854.0,206.0,45221.52,14,0.19884,4.2115,46.411,3.315,Q2_TopRight
78,720,720,3462914.0,160.0,21508.78,42,0.24759,2.53977,12.283,0.292,Q3_BottomLeft
102,720,720,9649901.0,207.0,46393.75,20,0.14657,2.70977,40.334,2.017,Q4_BottomRight
171,720,720,11419968.0,218.0,52145.97,16,0.30547,4.26983,47.058,2.941,Q2_TopRight
420,720,720,14019682.0,222.0,62868.53,9,0.11209,2.57239,59.144,6.572,Q4_BottomRight
493,720,720,12093136.0,242.0,49765.99,4,0.01546,5.12861,112.461,28.115,Q3_BottomLeft
503,720,720,9815372.0,242.0,40392.48,1,0.00067,4.87669,92.096,92.096,Q1_TopLeft
847,720,720,11558505.0,204.0,56382.95,10,0.12115,2.10396,41.377,4.138,Q2_TopRight
888,720,720,12009029.0,215.0,55597.36,16,0.32601,3.99156,46.812,2.926,Q2_TopRight
748,720,720,12521633.0,247.0,50490.46,9,0.09535,5.56311,93.634,10.404,Q3_BottomLeft
596,720,720,11627022.0,247.0,46883.15,4,0.04177,5.33707,101.344,25.336,Q1_TopLeft
212,720,720,10598151.0,247.0,42734.48,7,0.05778,10.11783,135.476,19.354,Q3_BottomLeft
678,720,720,10306666.0,227.0,45204.68,24,0.2649,3.44537,41.571,1.732,Q1_TopLeft
129,720,720,8975714.0,208.0,42946.0,23,0.15164,3.78048,46.043,2.002,Q4_BottomRight
870,720,720,11535819.0,200.0,57392.13,11,0.21303,5.90781,64.27,5.843,Q3_BottomLeft
775,720,720,13632646.0,242.0,56101.42,6,0.09113,5.4009,101.374,16.896,Q3_BottomLeft
441,720,720,10289772.0,237.0,43234.34,12,0.02894,3.51112,64.971,5.414,Q2_TopRight
446,720,720,14481448.0,240.0,60089.0,5,0.12319,6.56666,108.817,21.763,Q2_TopRight
736,720,720,11657839.0,232.0,50033.64,2,0.10067,2.20588,44.236,22.118,Q2_TopRight
235,720,720,12633138.0,214.0,58758.78,4,0.13553,5.98122,87.015,21.754,Q4_BottomRight
321,720,720,9648240.0,204.0,47064.59,7,0.09302,3.80595,56.173,8.025,Q3_BottomLeft
197,720,720,10635883.0,222.0,47694.54,14,0.16855,5.07428,61.722,4.409,Q3_BottomLeft
486,720,720,14467686.0,230.0,62630.68,10,0.28752,3.50091,56.836,5.684,Q4_BottomRight
784,720,720,10189503.0,233.0,43544.88,27,0.32222,0.55231,12.686,0.47,Q2_TopRight
777,720,720,10378192.0,220.0,46960.14,6,0.10005,2.6451,45.47,7.578,Q1_TopLeft
951,720,720,8670641.0,216.0,39956.87,20,0.0857,4.02877,53.498,2.675,Q3_BottomLeft
179,720,720,6881174.0,202.0,33897.41,8,0.11138,6.1571,51.911,6.489,Q1_TopLeft
921,720,720,9197188.0,209.0,43796.13,3,0.06799,0.87424,15.644,5.215,Q2_TopRight
681,720,720,6451280.0,186.0,34498.82,5,0.04245,4.32307,47.148,9.43,Q2_TopRight
534,720,720,16173819.0,238.0,67672.88,2,0.04306,3.93967,109.105,54.552,Q1_TopLeft
378,720,720,13763235.0,235.0,58318.79,5,0.04854,5.43041,118.657,23.731,Q4_BottomRight
866,720,720,14441368.0,233.0,61715.25,9,0.17235,5.08892,83.16,9.24,Q1_TopLeft
860,720,720,14091116.0,221.0,63473.5,3,0.08746,4.60701,95.196,31.732,Q2_TopRight
200,720,720,6486239.0,209.0,30886.85,14,0.22089,4.65404,32.223,2.302,Q2_TopRight
525,720,720,14776075.0,225.0,65380.86,6,0.00967,4.83682,132.933,22.155,Q4_BottomRight
864,720,720,13597481.0,221.0,61249.91,2,0.01471,5.82023,142.555,71.277,Q4_BottomRight
521,720,720,14724396.0,237.0,61867.21,7,0.20182,2.23809,50.861,7.266,Q3_BottomLeft
607,720,720,11224231.0,220.0,50788.38,9,0.13748,3.96507,60.989,6.777,Q3_BottomLeft
330,720,720,11441864.0,224.0,50852.73,2,0.01676,0.00659,0.148,0.074,Q1_TopLeft
365,720,720,10320958.0,207.0,49619.99,6,0.11102,6.83705,82.596,13.766,Q3_BottomLeft
947,720,720,11100350.0,202.0,54681.53,0,0.0,,,,NoText
398,720,720,15033632.0,243.0,61613.25,4,0.03526,6.17241,151.39,37.847,Q1_TopLeft
875,720,720,17369349.0,213.0,81165.18,10,0.11032,4.10035,102.371,10.237,Q3_BottomLeft
717,720,720,9190335.0,203.0,45050.66,28,0.22193,3.20418,38.145,1.362,Q1_TopLeft
347,720,720,17587127.0,242.0,72375.01,4,0.05736,6.17798,161.597,40.399,Q1_TopLeft
425,720,720,13319320.0,235.0,56437.8,9,0.21932,3.39017,57.147,6.35,Q4_BottomRight
469,720,720,13221510.0,235.0,56023.35,5,0.1927,6.01769,78.03,15.606,Q3_BottomLeft
972,720,720,9178039.0,219.0,41718.36,11,0.09413,6.73974,77.469,7.043,Q4_BottomRight
918,720,720,11561357.0,228.0,50486.28,0,0.0,,,,NoText
407,720,720,12868814.0,228.0,56195.69,11,0.24273,1.88383,38.504,3.5,Q1_TopLeft
839,720,720,10675764.0,239.0,44482.35,12,0.22019,3.17616,44.22,3.685,Q2_TopRight
99,720,720,10156195.0,207.0,48827.86,23,0.1879,1.84834,31.233,1.358,Q4_BottomRight
264,720,720,8792449.0,210.0,41670.37,2,0.06588,3.31964,48.84,24.42,Q4_BottomRight
312,720,720,11269197.0,228.0,49210.47,5,0.04913,3.06411,60.476,12.095,Q4_BottomRight
633,720,720,10399313.0,200.0,51737.88,5,0.10733,3.87236,59.376,11.875,Q4_BottomRight
962,720,720,10685969.0,237.0,44899.03,3,0.05251,6.30618,101.665,33.888,Q2_TopRight
480,720,720,17858340.0,236.0,75351.65,3,0.11346,4.3088,107.919,35.973,Q3_BottomLeft
250,720,720,12065240.0,215.0,55857.59,2,0.05495,1.79093,39.946,19.973,Q3_BottomLeft
317,720,720,11647714.0,227.0,51086.46,5,0.03241,6.37394,121.97,24.394,Q4_BottomRight
573,720,720,11734692.0,202.0,57806.36,7,0.02371,3.11434,67.132,9.59,Q3_BottomLeft
19,720,720,10436688.0,245.0,42425.56,1,0.00046,4.43102,89.067,89.067,Q4_BottomRight
158,720,720,11240586.0,224.0,49958.16,24,0.30485,3.62736,43.673,1.82,Q4_BottomRight
385,720,720,13265365.0,237.0,55736.83,1,0.02455,4.90441,114.522,114.522,Q1_TopLeft
228,720,720,6929987.0,244.0,28285.66,2,0.01597,14.9488,163.43,81.715,Q1_TopLeft
180,720,720,8216232.0,199.0,41081.16,14,0.24907,2.76744,30.455,2.175,Q2_TopRight
532,720,720,11894782.0,224.0,52865.7,10,0.1766,1.31808,28.635,2.863,Q2_TopRight
865,720,720,9756657.0,243.0,39986.3,7,0.0159,4.66911,83.032,11.862,Q4_BottomRight
940,720,720,8695778.0,198.0,43697.38,0,0.0,,,,NoText
761,720,720,12654472.0,244.0,51650.91,8,0.02086,4.57562,103.941,12.993,Q2_TopRight
660,720,720,11891363.0,227.0,52155.1,5,0.25567,4.21412,53.062,10.612,Q1_TopLeft
66,720,720,13688790.0,229.0,59516.48,12,0.13448,7.80273,107.601,8.967,Q1_TopLeft
544,720,720,12918578.0,244.0,52728.89,1,0.01909,5.4867,125.942,125.942,Q1_TopLeft
768,720,720,11084904.0,240.0,45995.45,8,0.08858,2.91659,53.314,6.664,Q4_BottomRight
358,720,720,15284697.0,227.0,67038.14,8,0.10785,3.58548,82.665,10.333,Q1_TopLeft
813,720,720,14202222.0,198.0,71367.95,6,0.08554,2.7109,64.787,10.798,Q3_BottomLeft
791,720,720,10038224.0,223.0,44813.5,3,0.01019,0.89978,17.441,5.814,Q4_BottomRight
234,720,720,10970526.0,249.0,43882.1,8,0.07721,17.46222,162.718,20.34,Q4_BottomRight
163,720,720,11225495.0,222.0,50338.54,1,0.08458,7.48093,104.636,104.636,Q2_TopRight
65,720,720,10188101.0,225.0,45080.09,12,0.17103,3.23541,45.999,3.833,Q4_BottomRight
688,720,720,8538740.0,192.0,44242.18,15,0.26001,3.1909,33.484,2.232,Q4_BottomRight
273,720,720,13752180.0,211.0,64868.77,2,0.03076,3.2294,80.172,40.086,Q3_BottomLeft
356,720,720,11961351.0,239.0,49838.96,5,0.07244,4.74963,86.182,17.236,Q1_TopLeft
770,720,720,13276763.0,244.0,54190.87,5,0.05995,9.13541,157.266,31.453,Q4_BottomRight
845,720,720,14611475.0,218.0,66719.06,8,0.13491,3.83181,78.147,9.768,Q2_TopRight
590,720,720,8082619.0,223.0,36083.12,3,0.00425,4.6429,71.286,23.762,Q2_TopRight
822,720,720,17814109.0,216.0,82092.67,8,0.33989,2.7089,58.885,7.361,Q3_BottomLeft
342,720,720,12883910.0,228.0,56261.62,4,0.0486,5.35824,109.893,27.473,Q1_TopLeft
819,720,720,13743598.0,238.0,57504.59,10,0.14727,2.09334,47.801,4.78,Q3_BottomLeft
939,720,720,11216813.0,220.0,50754.81,5,0.03851,6.80571,120.35,24.07,Q3_BottomLeft
723,720,720,10062228.0,216.0,46369.71,53,0.48685,1.80936,25.193,0.475,Q4_BottomRight
579,720,720,9513757.0,198.0,47807.82,6,0.01363,1.34778,24.618,4.103,Q4_BottomRight
73,720,720,13165651.0,220.0,59573.08,26,0.21257,3.06548,54.1,2.081,Q3_BottomLeft
122,720,720,6808404.0,165.0,41014.48,8,0.25366,2.51557,23.864,2.983,Q3_BottomLeft
952,720,720,11995923.0,223.0,53553.23,4,0.01491,4.52246,99.429,24.857,Q2_TopRight
738,720,720,13379644.0,223.0,59730.55,12,0.14968,2.52872,53.112,4.426,Q2_TopRight
238,720,720,6486155.0,248.0,26048.82,4,0.01803,16.88685,164.241,41.06,Q1_TopLeft
391,720,720,11872708.0,211.0,56003.34,9,0.09108,4.01945,72.2,8.022,Q3_BottomLeft
967,720,720,13488768.0,228.0,58902.92,1,0.00253,0.0,0.0,0.0,Q1_TopLeft
428,720,720,15539537.0,239.0,64748.07,3,0.12006,1.69246,46.839,15.613,Q2_TopRight
219,720,720,7743266.0,187.0,41187.59,0,0.0,,,,NoText
305,720,720,10101210.0,233.0,43167.56,2,0.0119,9.67535,170.886,85.443,Q3_BottomLeft
284,720,720,9702927.0,235.0,41114.1,3,0.0144,7.10888,122.299,40.766,Q4_BottomRight
283,720,720,11538071.0,229.0,50165.53,2,0.0177,3.92769,83.112,41.556,Q4_BottomRight
128,720,720,11350361.0,206.0,54832.66,30,0.17992,3.51721,53.004,1.767,Q4_BottomRight
175,720,720,8315439.0,217.0,38144.22,9,0.08667,8.08586,80.354,8.928,Q1_TopLeft
49,720,720,11243718.0,221.0,50647.38,15,0.04738,5.85127,103.191,6.879,Q4_BottomRight
632,720,720,10798606.0,207.0,51916.38,8,0.14311,7.34625,80.194,10.024,Q3_BottomLeft
77,720,720,11292304.0,195.0,57613.8,21,0.12892,4.87236,70.793,3.371,Q2_TopRight
834,720,720,10167709.0,216.0,46855.8,15,0.20709,3.52591,45.405,3.027,Q2_TopRight
157,720,720,13285135.0,226.0,58524.82,3,0.0254,5.61976,128.894,42.965,Q1_TopLeft
857,720,720,12041231.0,249.0,48164.92,1,0.01673,7.71739,161.147,161.147,Q3_BottomLeft
121,720,720,10868151.0,183.0,59066.04,20,0.16984,4.64068,60.118,3.006,Q4_BottomRight
670,720,720,12142179.0,216.0,55954.74,14,0.18006,4.89758,67.407,4.815,Q1_TopLeft
823,720,720,10632558.0,250.0,42360.79,2,0.02716,2.30145,45.592,22.796,Q4_BottomRight
853,720,720,10167423.0,212.0,47734.38,4,0.02696,4.44912,79.837,19.959,Q1_TopLeft
215,720,720,14958287.0,234.0,63652.29,7,0.1128,12.15823,155.324,22.189,Q2_TopRight
346,720,720,10915082.0,232.0,46845.85,6,0.06001,6.55387,103.499,17.25,Q3_BottomLeft
808,720,720,12943250.0,198.0,65041.46,8,0.14315,3.07696,59.218,7.402,Q3_BottomLeft
949,720,720,9062328.0,238.0,37917.69,2,0.01061,12.84314,199.453,99.726,Q2_TopRight
910,720,720,9448401.0,226.0,41622.91,3,0.08924,12.29006,111.58,37.193,Q2_TopRight
742,720,720,14452935.0,238.0,60472.53,1,0.01757,0.16104,4.557,4.557,Q1_TopLeft
798,720,720,10388662.0,246.0,42059.36,2,0.02307,6.49921,115.58,57.79,Q2_TopRight
884,720,720,8612777.0,198.0,43280.29,20,0.29001,2.96437,31.376,1.569,Q3_BottomLeft
41,720,720,13544988.0,231.0,58383.57,37,0.24197,3.22984,54.815,1.481,Q3_BottomLeft
394,720,720,9051948.0,215.0,41907.17,0,0.0,,,,NoText
779,720,720,10471029.0,244.0,42738.89,3,0.02229,6.8638,122.614,40.871,Q2_TopRight
625,720,720,11697022.0,237.0,49147.15,18,0.10541,2.56075,49.617,2.756,Q3_BottomLeft
585,720,720,11284824.0,231.0,48641.48,1,0.00649,3.34532,71.731,71.731,Q1_TopLeft
833,720,720,15102051.0,218.0,68959.14,8,0.11897,3.77638,82.698,10.337,Q3_BottomLeft
348,720,720,15489167.0,224.0,68840.74,5,0.09535,5.57,115.915,23.183,Q1_TopLeft
455,720,720,12705382.0,239.0,52939.09,2,0.0024,0.56557,13.876,6.938,Q4_BottomRight
227,720,720,9168221.0,218.0,41864.02,1,0.0091,11.23962,181.836,181.836,Q3_BottomLeft
501,720,720,12121758.0,232.0,52024.71,3,0.00503,5.90418,134.734,44.911,Q4_BottomRight
502,720,720,11954440.0,205.0,58031.26,10,0.09475,2.30314,47.274,4.727,Q4_BottomRight
751,720,720,14872801.0,237.0,62490.76,10,0.15637,3.98053,77.896,7.79,Q3_BottomLeft
931,720,720,11669854.0,216.0,53778.13,1,0.00193,5.65261,126.115,126.115,Q4_BottomRight
662,720,720,9367194.0,227.0,41084.18,22,0.21187,5.04192,49.077,2.231,Q3_BottomLeft
685,720,720,8671648.0,177.0,48717.12,21,0.22125,6.56662,49.222,2.344,Q1_TopLeft
942,720,720,6848319.0,196.0,34763.04,11,0.09469,2.94311,32.838,2.985,Q3_BottomLeft
802,720,720,9171601.0,240.0,38056.44,0,0.0,,,,NoText
638,720,720,11583318.0,240.0,48063.56,2,0.02377,1.978,43.193,21.597,Q4_BottomRight
484,720,720,14247072.0,231.0,61409.79,0,0.0,,,,NoText
911,720,720,10278520.0,213.0,48030.47,1,0.00231,0.76322,15.141,15.141,Q1_TopLeft
699,720,720,14336164.0,239.0,59734.02,14,0.16207,4.71794,81.415,5.815,Q3_BottomLeft
